listing_id,make,model,manufacture_year,price_pkr,mileage_km,fuel_type,transmission,engine_cc,usd_pkr,price_per_cc,fuel_type_enc,transmission_enc,car_age,log_price
11414539,KIA,Sportage,2021,6600000.0,69000,Petrol,Automatic,2000.0,162.29,3300.0,0,1,4,15.702580358511794
11430729,KIA,Stonic,2025,5650000.0,19000,Petrol,Automatic,1400.0,280.67,4035.714285714286,0,1,0,15.547166280113759
11437912,MG,HS,2021,6400000.0,85000,Petrol,Automatic,1500.0,162.29,4266.666666666667,0,1,4,15.671808704579888
11437908,Toyota,Passo,2023,4550000.0,22000,Petrol,Automatic,1000.0,278.85,4550.0,0,1,2,15.330638010707329
11437901,Suzuki,Alto,2025,3050000.0,11000,Petrol,Manual,660.0,280.67,4621.212121212121,0,0,0,14.930652476452392
11364197,Toyota,Corolla,2022,6185000.0,71000,Petrol,Automatic,1600.0,203.74,3865.625,0,1,3,15.6376377254902
11437897,Toyota,Corolla,2016,4500000.0,95000,Petrol,Manual,1300.0,104.65,3461.538461538461,0,0,9,15.319588176962746
11437889,Suzuki,Mehran,2015,1400000.0,180000,Petrol,Manual,796.0,104.24,1758.7939698492462,0,0,10,14.151983508870947
11437882,Honda,Civic,2017,4900000.0,100000,Petrol,Automatic,1800.0,105.49,2722.222222222222,0,1,8,15.404745967162468
11430728,Toyota,Hilux,2021,11400000.0,83000,Diesel,Automatic,2800.0,162.29,4071.428571428572,2,1,4,16.249124001084017
11222584,Honda,City,2017,3650000.0,125000,Petrol,Manual,1500.0,105.49,2433.333333333333,0,0,8,15.11023799953124
11386486,KIA,Picanto,2022,3130000.0,23000,Petrol,Automatic,1000.0,203.74,3130.0,0,1,3,14.956543882005104
11430722,Hyundai,Santa Fe,2024,11200000.0,52000,Hybrid,Automatic,1600.0,277.63,7000.0,1,1,1,16.231424425551033
11430718,Suzuki,Wagon R,2021,2860000.0,72000,Petrol,Manual,1000.0,162.29,2860.0,0,0,4,14.866332532446323
11430669,Suzuki,Alto,2024,2775000.0,20000,Petrol,Manual,1000.0,277.63,2775.0,0,0,1,14.836161665522967
11369603,Toyota,Corolla,2016,3600000.0,105000,Petrol,Manual,1300.0,104.65,2769.230769230769,0,0,9,15.096444681204078
11238378,Honda,City,2021,4200000.0,81000,Petrol,Automatic,1200.0,162.29,3500.0,0,1,4,15.250595321348806
11430099,Honda,City,2017,3970000.0,72000,Petrol,Automatic,1300.0,105.49,3053.846153846154,0,1,8,15.19427690455251
11422645,Toyota,Prius,2017,6200000.0,90000,Hybrid,Automatic,1800.0,105.49,3444.4444444444443,1,1,8,15.64006001130563
11430656,Suzuki,Wagon R,2022,3000000.0,139947,Petrol,Manual,1000.0,203.74,3000.0,0,0,3,14.914123179965662
11386706,KIA,Sportage,2022,7600000.0,62893,Petrol,Automatic,2000.0,203.74,3800.0,0,1,3,15.843658936835498
11430609,Honda,Civic,2018,4980000.0,188000,Petrol,Automatic,1800.0,121.03,2766.6666666666665,0,1,7,15.42094064980403
11437880,Suzuki,Mehran,2015,1465000.0,90000,Petrol,Manual,796.0,104.24,1840.4522613065328,0,0,10,14.19736648302693
11437877,Honda,Civic,2018,5400000.0,71000,Petrol,Automatic,1800.0,121.03,3000.0,0,1,7,15.501909696719672
11437876,Honda,Civic,2018,5300000.0,184500,Petrol,Automatic,1800.0,121.03,2944.4444444444443,0,1,7,15.483217567201578
11437871,Daihatsu,Move,2015,2200000.0,103000,Petrol,Automatic,660.0,104.24,3333.333333333333,0,1,10,14.603968372873895
11241885,Toyota,Yaris Sedan,2022,4850000.0,36789,Petrol,Automatic,1500.0,203.74,3233.333333333333,0,1,3,15.394489469099211
11437868,Toyota,Raize,2020,5775000.0,87000,Petrol,Automatic,1000.0,161.28,5775.0,0,1,5,15.56904898753229
11437867,Toyota,Corolla,2023,6490000.0,20000,Petrol,Automatic,1600.0,278.85,4056.25,0,1,2,15.685773242763466
11437864,Suzuki,Every,2025,2700000.0,7000,Petrol,Manual,660.0,280.67,4090.909090909091,0,0,0,14.80876270134486
11437863,Toyota,Corolla,2015,3100000.0,110000,Petrol,Manual,1300.0,104.24,2384.6153846153848,0,0,10,14.946912992035967
11436993,Changan,Karvaan,2022,2700000.0,51000,Petrol,Manual,1000.0,203.74,2700.0,0,0,3,14.80876270134486
11131862,Toyota,Passo,2016,3450000.0,145000,Petrol,Automatic,1000.0,104.65,3450.0,0,1,9,15.053885078862573
11437852,Suzuki,Cultus,2015,1850000.0,64930,Petrol,Manual,1000.0,104.24,1850.0,0,0,10,14.430696737594902
11317672,Honda,City,2018,3700000.0,135000,Petrol,Manual,1500.0,121.03,2466.6666666666665,0,0,7,15.123843647884687
11367776,Honda,N Wgn,2022,4345000.0,14498,Petrol,Automatic,660.0,203.74,6583.333333333333,0,1,3,15.2845365468312
11362136,KIA,Sportage,2023,7500000.0,60000,Petrol,Automatic,2000.0,278.85,3750.0,0,1,2,15.830413711839864
11367759,Toyota,Passo,2022,4345000.0,40379,Petrol,Automatic,1000.0,203.74,4345.0,0,1,3,15.2845365468312
11385990,Honda,Vezel,2016,5050000.0,129707,Hybrid,Automatic,1500.0,104.65,3366.6666666666665,1,1,9,15.434898999271326
11362319,Honda,Civic,2021,6500000.0,60000,Petrol,Automatic,1800.0,162.29,3611.1111111111113,0,1,4,15.687312888712007
11430188,Hyundai,Elantra,2022,6050000.0,47500,Petrol,Automatic,2000.0,203.74,3025.0,0,1,3,15.615568995296266
11363708,Honda,City,2024,4950000.0,36000,Petrol,Automatic,1200.0,277.63,4125.0,0,1,1,15.414898336565054
10568720,Toyota,Yaris Hatchback,2021,4450000.0,89592,Petrol,Automatic,1000.0,162.29,4450.0,0,1,4,15.308414878861498
11214499,Honda,Civic,2021,6450000.0,123000,Petrol,Automatic,1800.0,162.29,3583.333333333333,0,1,4,15.679590843810702
11430634,Honda,Civic,2019,5550000.0,199000,Petrol,Automatic,1800.0,149.69,3083.333333333333,0,1,6,15.52930866590278
11437851,Chery,Tiggo 4 Pro,2023,5600000.0,52000,Petrol,Automatic,1500.0,278.85,3733.3333333333335,0,1,2,15.53827733427679
11433806,MG,HS,2025,8750000.0,6800,Hybrid,Automatic,1500.0,280.67,5833.333333333333,1,1,0,15.984564372619506
11437849,Daihatsu,Mira,2025,3800000.0,2000,Petrol,Automatic,660.0,280.67,5757.575757575758,0,1,0,15.150511887854474
11434995,Nissan,Dayz,2022,4100000.0,32000,Hybrid,Automatic,660.0,203.74,6212.121212121212,1,1,3,15.226497775576945
11437842,Toyota,Corolla,2017,4200000.0,180000,Petrol,Manual,1600.0,105.49,2625.0,0,0,8,15.250595321348806
11437838,Honda,City,2015,3100000.0,140000,Petrol,Manual,1300.0,104.24,2384.6153846153848,0,0,10,14.946912992035967
11299227,Suzuki,Alto,2023,2670000.0,50000,Petrol,Manual,660.0,278.85,4045.4545454545455,0,0,2,14.797589404908198
11437832,Honda,City,2020,3800000.0,74000,Petrol,Manual,1300.0,161.28,2923.076923076923,0,0,5,15.150511887854474
11430632,Suzuki,Wagon R,2020,3350000.0,45000,Petrol,Automatic,660.0,161.28,5075.757575757576,0,1,5,15.024471202308668
11430626,Suzuki,Alto,2015,2500000.0,79506,Petrol,Automatic,660.0,104.24,3787.878787878788,0,1,10,14.731801689838349
11370115,Suzuki,Alto,2025,2840000.0,55200,Petrol,Automatic,660.0,280.67,4303.030303030303,0,1,0,14.859314962250004
11223733,Honda,Civic,2021,6390000.0,75534,Petrol,Automatic,1800.0,162.29,3550.0,0,1,4,15.670244982848228
11364667,Toyota,Yaris Sedan,2020,4690000.0,87000,Petrol,Automatic,1500.0,161.28,3126.6666666666665,0,1,5,15.360943353642055
11430616,KIA,Sportage,2023,7650000.0,84000,Petrol,Automatic,2000.0,278.85,3825.0,0,1,2,15.850216336521664
11345787,Toyota,Hilux,2022,13500000.0,19988,Diesel,Automatic,2800.0,203.74,4821.428571428572,2,1,3,16.41820031748273
11430597,Suzuki,Cultus,2021,3450000.0,67000,Petrol,Automatic,1000.0,162.29,3450.0,0,1,4,15.053885078862573
11437829,Honda,City,2018,4150000.0,50000,Petrol,Manual,1500.0,121.03,2766.6666666666665,0,0,7,15.238619133170708
11437820,BMW,X1,2022,9500000.0,75000,Petrol,Automatic,1500.0,203.74,6333.333333333333,0,1,3,16.066802461833923
11436605,Suzuki,Wagon R,2020,2700000.0,141000,Petrol,Manual,1000.0,161.28,2700.0,0,0,5,14.80876270134486
11437818,Toyota,Corolla,2018,5850000.0,44000,Petrol,Automatic,1800.0,121.03,3250.0,0,1,7,15.581952390148196
11360398,Honda,City,2018,3450000.0,136000,Petrol,Automatic,1300.0,121.03,2653.846153846154,0,1,7,15.053885078862573
11437812,Honda,City,2023,5225000.0,62000,Petrol,Automatic,1500.0,278.85,3483.333333333333,0,1,2,15.468965547202691
11437811,Toyota,Corolla,2025,8000000.0,12000,Petrol,Automatic,1800.0,280.67,4444.444444444444,0,1,0,15.894952224644102
11437810,Suzuki,Wagon R,2021,3250000.0,62000,Petrol,Automatic,1000.0,162.29,3250.0,0,1,4,14.99416586199818
11430301,Toyota,Prius,2021,8000000.0,87592,Hybrid,Automatic,1800.0,162.29,4444.444444444444,1,1,4,15.894952224644102
11365167,Suzuki,Jimny,2020,5050000.0,23000,Petrol,Automatic,658.0,161.28,7674.772036474164,0,1,5,15.434898999271326
11264079,KIA,Sportage,2020,6490000.0,104000,Petrol,Automatic,2000.0,161.28,3245.0,0,1,5,15.685773242763466
11256815,Toyota,Raize,2020,5550000.0,58000,Petrol,Automatic,1000.0,161.28,5550.0,0,1,5,15.52930866590278
11430544,Toyota,Corolla,2021,5400000.0,47929,Petrol,Automatic,1600.0,162.29,3375.0,0,1,4,15.501909696719672
11429820,Toyota,Yaris Hatchback,2021,4800000.0,68000,Petrol,Automatic,996.0,162.29,4819.277108433735,0,1,4,15.38412668421143
11430514,Honda,City,2019,3720000.0,77000,Petrol,Manual,1300.0,149.69,2861.538461538461,0,0,6,15.129234495066498
11437803,Toyota,Corolla,2018,4200000.0,55000,Petrol,Automatic,1300.0,121.03,3230.769230769231,0,1,7,15.250595321348806
11437800,Changan,Oshan X7,2023,7600000.0,59000,Petrol,Automatic,1500.0,278.85,5066.666666666667,0,1,2,15.843658936835498
11437795,Honda,City,2016,3165000.0,85000,Petrol,Manual,1300.0,104.65,2434.6153846153848,0,0,9,14.96766392951613
11362257,Suzuki,Swift,2015,2300000.0,219000,Petrol,Manual,1300.0,104.24,1769.2307692307693,0,0,10,14.648420115681892
11172039,Daihatsu,Mira,2015,2800000.0,120000,Petrol,Automatic,660.0,104.24,4242.424242424242,0,1,10,14.845130332288226
11437785,Suzuki,Alto,2021,2650000.0,81682,Petrol,Automatic,660.0,162.29,4015.151515151515,0,1,4,14.790070575320824
11437783,Toyota,Vitz,2018,3975000.0,85000,Petrol,Automatic,1000.0,121.03,3975.0,0,1,7,15.195535557642865
11429057,Toyota,Corolla,2018,4280000.0,80000,Petrol,Automatic,1800.0,121.03,2377.777777777778,0,1,7,15.269463801202813
11397329,Suzuki,Wagon R,2018,2490000.0,86000,Petrol,Manual,1000.0,121.03,2490.0,0,0,7,14.727793670047236
11430158,Toyota,Corolla,2019,4650000.0,114000,Petrol,Automatic,1300.0,149.69,3576.923076923077,0,1,6,15.35237799261728
11365702,Toyota,Hilux,2024,16500000.0,8669,Diesel,Automatic,2800.0,277.63,5892.857142857143,2,1,1,16.61887099947687
11301938,MG,HS,2025,8750000.0,37941,Hybrid,Automatic,1500.0,280.67,5833.333333333333,1,1,0,15.984564372619506
11306369,Hyundai,Elantra,2022,5650000.0,57041,Petrol,Automatic,2000.0,203.74,2825.0,0,1,3,15.547166280113759
11350334,Honda,City,2022,5095000.0,42367,Petrol,Automatic,1500.0,203.74,3396.6666666666665,0,1,3,15.443770420909797
11298245,KIA,Sportage,2020,6410000.0,43633,Petrol,Automatic,2000.0,161.28,3205.0,0,1,5,15.673369984903081
11247609,Suzuki,Wagon R,2021,3000000.0,35409,Petrol,Automatic,1000.0,162.29,3000.0,0,1,4,14.914123179965662
11321952,Suzuki,Bolan,2021,1800000.0,62000,Petrol,Manual,800.0,162.29,2250.0,0,0,4,14.403297778421795
11437763,Toyota,Corolla,2023,6100000.0,63000,Petrol,Automatic,1600.0,278.85,3812.5,0,1,2,15.623799493077952
11356747,Toyota,Yaris Sedan,2021,4850000.0,45500,Petrol,Automatic,1500.0,162.29,3233.333333333333,0,1,4,15.394489469099211
11437756,Honda,City,2016,3450000.0,85000,Petrol,Manual,1300.0,104.65,2653.846153846154,0,0,9,15.053885078862573
11437749,Suzuki,Wagon R,2018,2075000.0,105000,Petrol,Manual,1000.0,121.03,2075.0,0,0,7,14.54547219357453
11321350,Suzuki,Mehran,2016,1325000.0,80000,Petrol,Manual,796.0,104.65,1664.572864321608,0,0,9,14.096923772119156
11340252,Changan,Alsvin,2022,3625000.0,45000,Petrol,Automatic,1500.0,203.74,2416.6666666666665,0,1,3,15.103365122132944
11244125,KIA,Sportage,2020,6700000.0,121779,Petrol,Automatic,2000.0,161.28,3350.0,0,1,5,15.717618233614914
11397978,Proton,Saga,2022,2500000.0,44000,Petrol,Manual,1300.0,203.74,1923.076923076923,0,0,3,14.731801689838349
11430458,Toyota,Aqua,2015,3680000.0,169000,Hybrid,Automatic,1500.0,104.24,2453.333333333333,1,1,10,15.118423581884207
11365041,MG,HS,2025,8900000.0,18480,Hybrid,Automatic,1500.0,280.67,5933.333333333333,1,1,0,16.001561947061912
11375738,Chery,Tiggo 8 Pro,2023,7620000.0,29000,Petrol,Automatic,1600.0,278.85,4762.5,0,1,2,15.846287058896417
11430424,MG,HS,2021,6175000.0,71500,Petrol,Automatic,1500.0,162.29,4116.666666666667,0,1,4,15.636019602421621
11276106,Honda,City,2019,3950000.0,89531,Petrol,Automatic,1500.0,149.69,2633.333333333333,0,1,6,15.18922639004183
11436675,Daihatsu,Hijet,2015,2800000.0,113000,Petrol,Automatic,660.0,104.24,4242.424242424242,0,1,10,14.845130332288226
11437739,KIA,Sportage,2022,7350000.0,50000,Petrol,Automatic,2000.0,203.74,3675.0,0,1,3,15.810211007243431
11437732,Audi,A3,2016,6150000.0,108500,Petrol,Automatic,1200.0,104.65,5125.0,0,1,9,15.631962802384313
11178677,KIA,Sportage,2024,7600001.0,30031,Petrol,Automatic,2000.0,277.63,3800.0005,0,1,1,15.84365906841442
11433589,Suzuki,Alto,2025,3500000.0,32000,Hybrid,Automatic,660.0,280.67,5303.030303030303,1,1,0,15.068273812173887
11413712,Suzuki,Alto,2025,2870000.0,20000,Petrol,Manual,1000.0,280.67,2870.0,0,0,0,14.869822936167798
11437709,Honda,BR-V,2019,4375000.0,105000,Petrol,Automatic,1500.0,149.69,2916.6666666666665,0,1,6,15.291417306345254
11437719,Toyota,Corolla,2025,6890000.0,25500,Petrol,Automatic,1600.0,280.67,4306.25,0,1,0,15.745581788127712
11437718,Audi,A5,2019,16050000.0,21000,Petrol,Automatic,1400.0,149.69,11464.285714285714,0,1,6,16.591219469845594
11382678,Suzuki,Swift,2016,2270000.0,135000,Petrol,Manual,1300.0,104.65,1746.1538461538462,0,0,9,14.635290829986122
11430327,Suzuki,Alto,2022,2835000.0,44000,Petrol,Automatic,660.0,203.74,4295.454545454545,0,1,3,14.857552847877614
11361233,Honda,Insight,2019,9200000.0,46880,Hybrid,Automatic,1500.0,149.69,6133.333333333333,1,1,6,16.034714150714915
11400606,Hyundai,Sonata,2021,8400000.0,52000,Petrol,Automatic,2500.0,162.29,3360.0,0,1,4,15.943742382861155
11418354,Audi,A5,2018,13500000.0,99835,Petrol,Automatic,1400.0,121.03,9642.857142857143,0,1,7,16.41820031748273
11181244,Honda,Vezel,2016,5220000.0,170000,Hybrid,Automatic,1500.0,104.65,3480.0,1,1,9,15.468008151429684
11204625,Daihatsu,Move,2022,3650000.0,8000,Petrol,Automatic,660.0,203.74,5530.30303030303,0,1,3,15.11023799953124
11376493,Changan,Alsvin,2021,2690000.0,180000,Petrol,Manual,1300.0,162.29,2069.230769230769,0,0,4,14.805052123325165
11437705,Toyota,Corolla,2021,5800000.0,22500,Petrol,Automatic,1598.0,162.29,3629.53692115144,0,1,4,15.573368647930426
11203101,Suzuki,Alto,2019,2925000.0,64000,Petrol,Automatic,660.0,149.69,4431.818181818182,0,1,6,14.888805380528378
11437704,Suzuki,Wagon R,2022,3200000.0,36000,Petrol,Automatic,1000.0,203.74,3200.0,0,1,3,14.978661680269907
11437702,KIA,Sportage,2021,6600000.0,96000,Petrol,Automatic,2000.0,162.29,3300.0,0,1,4,15.702580358511794
11300801,KIA,Picanto,2023,2870000.0,49000,Petrol,Manual,1000.0,278.85,2870.0,0,0,2,14.869822936167798
11307182,Suzuki,Wagon R,2022,3615000.0,27000,Petrol,Automatic,1000.0,203.74,3615.0,0,1,3,15.100602690200137
11161966,Suzuki,Cultus,2015,1540000.0,96000,Petrol,Manual,1000.0,104.24,1540.0,0,0,10,14.24729362374025
11437688,Daihatsu,Move,2022,4150000.0,88000,Petrol,Automatic,658.0,203.74,6306.990881458966,0,1,3,15.238619133170708
11437689,Suzuki,Alto,2020,3350000.0,52000,Petrol,Automatic,660.0,161.28,5075.757575757576,0,1,5,15.024471202308668
11385882,Daihatsu,Mira,2022,4200000.0,18000,Petrol,Automatic,660.0,203.74,6363.636363636364,0,1,3,15.250595321348806
11385890,Daihatsu,Hijet,2020,2800000.0,85000,Petrol,Automatic,660.0,161.28,4242.424242424242,0,1,5,14.845130332288226
11430314,Haval,Jolion,2024,8500000.0,54000,Hybrid,Automatic,1500.0,277.63,5666.666666666667,1,1,1,15.955576839107596
11430320,KIA,Picanto,2021,2700000.0,110000,Petrol,Automatic,1000.0,162.29,2700.0,0,1,4,14.80876270134486
11392099,Honda,Vezel,2017,6150000.0,92000,Hybrid,Automatic,1500.0,105.49,4100.0,1,1,8,15.631962802384313
11430318,Suzuki,Alto,2024,2860000.0,29000,Petrol,Manual,1000.0,277.63,2860.0,0,0,1,14.866332532446323
11430329,Toyota,Corolla,2015,3435000.0,130000,Petrol,Manual,1300.0,104.24,2642.3076923076924,0,0,10,15.04952777475936
11437684,Toyota,Corolla,2016,3740000.0,67000,Petrol,Automatic,1800.0,104.65,2077.777777777778,0,1,9,15.134596436770359
11437675,KIA,Sportage,2021,6950000.0,100000,Petrol,Automatic,2000.0,162.29,3475.0,0,1,4,15.754252361425857
11437672,Toyota,Corolla,2016,4500000.0,196000,Petrol,Automatic,1800.0,104.65,2500.0,0,1,9,15.319588176962746
11437669,Changan,Oshan X7,2025,8925000.0,8200,Petrol,Automatic,1500.0,280.67,5950.0,0,1,0,16.00436699767479
11437668,Hyundai,Tucson,2025,9000000.0,24000,Petrol,Automatic,2000.0,280.67,4500.0,0,1,0,16.012735246411598
11437667,Toyota,Corolla,2018,5500000.0,113000,Petrol,Automatic,1800.0,121.03,3055.555555555556,0,1,7,15.520258832020865
11437665,Toyota,Corolla,2015,3250000.0,140000,Petrol,Automatic,1300.0,104.24,2500.0,0,1,10,14.99416586199818
11437663,Suzuki,Cultus,2018,2495000.0,85000,Petrol,Manual,1000.0,121.03,2495.0,0,0,7,14.72979968796928
11430252,Honda,N One,2017,2750000.0,72000,Petrol,Automatic,660.0,105.49,4166.666666666667,0,1,8,14.827111833279051
11344127,KIA,Picanto,2021,2800000.0,28380,Petrol,Automatic,1000.0,162.29,2800.0,0,1,4,14.845130332288226
11051540,Nissan,Dayz Roox,2022,3495000.0,37100,Hybrid,Automatic,660.0,203.74,5295.454545454545,1,1,3,15.06684421977304
11312665,Nissan,Note,2019,3950000.0,58000,Hybrid,Automatic,1200.0,149.69,3291.6666666666665,1,1,6,15.18922639004183
11410637,Changan,Alsvin,2025,4425000.0,9000,Petrol,Automatic,1500.0,280.67,2950.0,0,1,0,15.302781062412842
11408818,Honda,City,2020,4800000.0,41772,Petrol,Automatic,1500.0,161.28,3200.0,0,1,5,15.38412668421143
10994859,Hyundai,Tucson,2024,8550000.0,46000,Petrol,Automatic,2000.0,277.63,4275.0,0,1,1,15.961441957872001
10995182,MG,HS,2021,6200000.0,60000,Petrol,Automatic,1490.0,162.29,4161.073825503356,0,1,4,15.64006001130563
11365549,Toyota,C-HR,2017,6950000.0,126000,Hybrid,Automatic,1800.0,105.49,3861.1111111111113,1,1,8,15.754252361425857
11437656,KIA,Sportage,2020,6475000.0,121000,Petrol,Automatic,2000.0,161.28,3237.5,0,1,5,15.683459319990018
11437652,Toyota,Corolla,2018,4600000.0,107000,Petrol,Automatic,1600.0,121.03,2875.0,0,1,7,15.341567078850604
11387581,Toyota,Corolla,2016,3385000.0,68000,Petrol,Manual,1300.0,104.65,2603.846153846154,0,0,9,15.034864759749444
11406068,Honda,City,2024,4850000.0,29000,Petrol,Automatic,1200.0,277.63,4041.6666666666665,0,1,1,15.394489469099211
11333480,Toyota,Corolla,2020,5700000.0,145870,Petrol,Automatic,1800.0,161.28,3166.6666666666665,0,1,5,15.555976908243359
11406136,Toyota,Corolla,2016,3875000.0,49000,Petrol,Automatic,1300.0,104.65,2980.769230769231,0,1,9,15.170056478834066
11400965,KIA,Picanto,2022,2875000.0,48000,Petrol,Automatic,1000.0,203.74,2875.0,0,1,3,14.871563580039615
11437621,Toyota,Corolla,2019,4400000.0,57500,Petrol,Automatic,1300.0,149.69,3384.6153846153848,0,1,6,15.29711532616119
10253101,Daihatsu,Rocky,2020,5490000.0,35996,Petrol,Automatic,1000.0,161.28,5490.0,0,1,5,15.518438995635059
11373211,Hyundai,Tucson,2024,8050000.0,30957,Petrol,Automatic,2000.0,277.63,4025.0,0,1,1,15.901182773618341
11302599,BAIC,BJ40,2022,7200000.0,10396,Petrol,Automatic,2000.0,203.74,3600.0,0,1,3,15.789591722875162
11284613,Toyota,Corolla,2021,5390000.0,37685,Petrol,Automatic,1600.0,162.29,3368.75,0,1,4,15.50005612841392
11437618,Suzuki,Cultus,2015,1600000.0,58300,Petrol,Manual,1000.0,104.24,1600.0,0,0,10,14.285514812209815
11437608,Suzuki,Cultus,2020,3250000.0,65000,Petrol,Manual,1000.0,161.28,3250.0,0,0,5,14.99416586199818
11335383,Honda,Civic,2016,4850000.0,76000,Petrol,Automatic,1500.0,104.65,3233.333333333333,0,1,9,15.394489469099211
11437602,Suzuki,Mehran,2016,1220000.0,84000,Petrol,Manual,796.0,104.65,1532.6633165829146,0,0,9,14.014362236381235
11437597,Suzuki,Every,2018,2850000.0,50000,Petrol,Automatic,660.0,121.03,4318.181818181818,0,1,7,14.862829903121964
11437595,Toyota,Raize,2021,5760000.0,40000,Petrol,Automatic,1000.0,162.29,5760.0,0,1,4,15.56644820628317
11343883,Changan,Alsvin,2023,3550000.0,53000,Petrol,Automatic,1500.0,278.85,2366.6666666666665,0,1,2,15.0824584431417
11437588,Honda,City,2019,4200000.0,39000,Petrol,Manual,1300.0,149.69,3230.769230769231,0,0,6,15.250595321348806
11234315,Toyota,Fortuner,2019,10800000.0,111431,Petrol,Automatic,2700.0,149.69,4000.0,0,1,6,16.195056784687036
11338934,Daihatsu,Rocky,2021,6075000.0,32000,Petrol,Automatic,1000.0,162.29,6075.0,0,1,4,15.619692711799926
11430245,Honda,Civic,2018,5400000.0,87000,Petrol,Automatic,1800.0,121.03,3000.0,0,1,7,15.501909696719672
11204820,Toyota,Raize,2020,6350000.0,46000,Petrol,Automatic,1000.0,161.28,6350.0,0,1,5,15.663965528349177
10755335,Nissan,Note,2021,6750000.0,123456,Hybrid,Automatic,1200.0,162.29,5625.0,1,1,4,15.72505321099685
11430117,Toyota,Corolla,2018,3775000.0,190000,Petrol,Manual,1300.0,121.03,2903.846153846154,0,0,7,15.143911205565889
11430224,Toyota,Yaris Sedan,2020,4670000.0,43469,Petrol,Automatic,1500.0,161.28,3113.333333333333,0,1,5,15.35666984377782
11430228,Honda,City,2015,2950000.0,78000,Petrol,Manual,1300.0,104.24,2269.230769230769,0,0,10,14.897316067298997
11437585,Honda,City,2016,3360000.0,121000,Petrol,Manual,1300.0,104.65,2584.6153846153848,0,0,9,15.027451829558391
11437582,Daihatsu,Tanto,2015,2350000.0,120000,Petrol,Automatic,660.0,104.24,3560.6060606060605,0,1,10,14.669926311652166
11437577,Toyota,Yaris Sedan,2021,4375000.0,35000,Petrol,Automatic,1300.0,162.29,3365.3846153846152,0,1,4,15.291417306345254
11437576,Honda,City,2020,4600000.0,87000,Petrol,Automatic,1500.0,161.28,3066.6666666666665,0,1,5,15.341567078850604
11437567,Honda,N Box,2024,3800000.0,15000,Petrol,Automatic,660.0,277.63,5757.575757575758,0,1,1,15.150511887854474
11437560,Haval,H6,2025,9299000.0,26000,Petrol,Automatic,1500.0,280.67,6199.333333333333,0,1,0,16.045417532998773
11437556,Honda,Civic,2021,6400000.0,51800,Petrol,Automatic,1800.0,162.29,3555.555555555556,0,1,4,15.671808704579888
11437563,Honda,City,2016,3350000.0,68000,Petrol,Manual,1300.0,104.65,2576.923076923077,0,0,9,15.024471202308668
11437558,Suzuki,Wagon R,2019,2725000.0,72000,Petrol,Manual,1000.0,149.69,2725.0,0,0,6,14.817979353051891
11379930,Hyundai,Elantra,2024,5850000.0,23000,Petrol,Automatic,1600.0,277.63,3656.25,0,1,1,15.581952390148196
11437555,Honda,City,2019,4450000.0,82000,Petrol,Automatic,1500.0,149.69,2966.6666666666665,0,1,6,15.308414878861498
11430239,Suzuki,Wagon R,2021,2840000.0,100000,Petrol,Manual,1000.0,162.29,2840.0,0,0,4,14.859314962250004
11359980,Honda,City,2022,4800000.0,61000,Petrol,Automatic,1500.0,203.74,3200.0,0,1,3,15.38412668421143
11406604,Toyota,Corolla,2023,7100000.0,55000,Petrol,Automatic,1800.0,278.85,3944.444444444444,0,1,2,15.775605482856605
11408777,Toyota,Fortuner,2021,14800000.0,10460,Petrol,Automatic,2700.0,162.29,5481.481481481482,0,1,4,16.51013780630191
11362836,Nissan,Dayz,2022,3925000.0,12300,Petrol,Automatic,660.0,203.74,5946.969696969697,0,1,3,15.182877163975684
11354151,Suzuki,Wagon R,2021,2775000.0,75000,Petrol,Manual,1000.0,162.29,2775.0,0,0,4,14.836161665522967
11430122,Haval,H6,2023,10490000.0,10000,Hybrid,Automatic,1500.0,278.85,6993.333333333333,1,1,2,16.16593307570136
11387471,Toyota,Hilux,2023,13980000.0,55000,Diesel,Automatic,2800.0,278.85,4992.857142857143,2,1,2,16.453138366300696
11392820,Toyota,Raize,2020,6100000.0,59500,Petrol,Automatic,1000.0,161.28,6100.0,0,1,5,15.623799493077952
11437550,KIA,Sportage,2020,6400000.0,67000,Petrol,Automatic,2000.0,161.28,3200.0,0,1,5,15.671808704579888
11437540,Suzuki,Mehran,2016,1250000.0,88000,Petrol,Manual,796.0,104.65,1570.3517587939698,0,0,9,14.038654909278163
11317040,Honda,City,2015,3100000.0,99000,Petrol,Automatic,1300.0,104.24,2384.6153846153848,0,1,10,14.946912992035967
11437536,Toyota,Corolla,2017,4400000.0,99000,Petrol,Automatic,1800.0,105.49,2444.4444444444443,0,1,8,15.29711532616119
11437532,Suzuki,Cultus,2018,2650000.0,115300,Petrol,Manual,1000.0,121.03,2650.0,0,0,7,14.790070575320824
11402772,Honda,Civic,2021,6250000.0,78000,Petrol,Automatic,1800.0,162.29,3472.222222222222,0,1,4,15.648092181712572
11437519,Suzuki,Swift,2016,2680000.0,48563,Petrol,Manual,1300.0,104.65,2061.538461538461,0,0,9,14.801327725621299
11386329,Daihatsu,Rocky,2020,5500000.0,47421,Petrol,Automatic,1000.0,161.28,5500.0,0,1,5,15.520258832020865
11365416,Suzuki,Swift,2024,4725000.0,27000,Petrol,Automatic,1200.0,277.63,3937.5,0,1,1,15.36837833055017
